3,49473; 2,07367; 48,9057; 
3,48632; 2,07767; 48,9327; 
3,47793; 2,08164; 48,9592; 
3,46954; 2,08559; 48,9853; 
3,46117; 2,08952; 49,0109; 
3,4528; 2,09342; 49,036; 
3,44445; 2,0973; 49,0606; 
3,4361; 2,10115; 49,0848; 
3,42777; 2,10499; 49,1086; 
3,41945; 2,1088; 49,1319; 
3,41113; 2,11258; 49,1547; 
3,40283; 2,11634; 49,1771; 
3,39453; 2,12008; 49,1991; 
3,38625; 2,1238; 49,2207; 
3,37798; 2,12749; 49,2419; 
3,36971; 2,13117; 49,2626; 
3,36146; 2,13481; 49,283; 
3,35322; 2,13844; 49,3029; 
3,34498; 2,14204; 49,3225; 
3,33676; 2,14562; 49,3417; 
3,32855; 2,14918; 49,3604; 
3,32035; 2,15272; 49,3788; 
3,31215; 2,15623; 49,3969; 
3,30397; 2,15973; 49,4145; 
3,2958; 2,1632; 49,4318; 
3,28764; 2,16665; 49,4487; 
3,27948; 2,17007; 49,4653; 
3,27134; 2,17348; 49,4815; 
3,26321; 2,17686; 49,4974; 
3,25509; 2,18022; 49,5129; 
3,24698; 2,18356; 49,5281; 
3,23888; 2,18688; 49,543; 
3,23078; 2,19018; 49,5575; 
3,2227; 2,19346; 49,5717; 
3,21463; 2,19671; 49,5856; 
3,20657; 2,19994; 49,5991; 
3,19852; 2,20316; 49,6124; 
3,19048; 2,20635; 49,6253; 
3,18245; 2,20952; 49,6379; 
3,17443; 2,21267; 49,6502; 
3,16642; 2,2158; 49,6623; 
3,15842; 2,21891; 49,674; 
3,15043; 2,222; 49,6854; 
3,14245; 2,22507; 49,6965; 
3,13448; 2,22812; 49,7074; 
3,12652; 2,23115; 49,7179; 
3,11857; 2,23415; 49,7282; 
3,11063; 2,23714; 49,7382; 
3,1027; 2,24011; 49,748; 
3,09478; 2,24306; 49,7574; 
3,08687; 2,24598; 49,7666; 
3,07897; 2,24889; 49,7755; 
3,07108; 2,25178; 49,7842; 
3,0632; 2,25465; 49,7926; 
3,05534; 2,25749; 49,8007; 
3,04748; 2,26032; 49,8086; 
3,03963; 2,26313; 49,8163; 
3,03179; 2,26592; 49,8237; 
3,02396; 2,26869; 49,8308; 
3,01614; 2,27144; 49,8377; 
3,00834; 2,27418; 49,8444; 
3,00054; 2,27689; 49,8508; 
2,99275; 2,27958; 49,857; 
2,98497; 2,28226; 49,863; 
2,97721; 2,28491; 49,8687; 
2,96945; 2,28755; 49,8742; 
2,9617; 2,29017; 49,8795; 
2,95396; 2,29277; 49,8845; 
2,94624; 2,29535; 49,8894; 
2,93852; 2,29791; 49,894; 
2,93081; 2,30046; 49,8984; 
2,92312; 2,30298; 49,9026; 
2,91543; 2,30549; 49,9065; 
2,90775; 2,30798; 49,9103; 
2,90009; 2,31045; 49,9138; 
2,89243; 2,3129; 49,9172; 
2,88479; 2,31533; 49,9203; 
2,87715; 2,31775; 49,9233; 
2,86952; 2,32015; 49,926; 
2,86191; 2,32253; 49,9286; 
2,8543; 2,32489; 49,9309; 
2,84671; 2,32723; 49,9331; 
2,83912; 2,32956; 49,935; 
2,83155; 2,33187; 49,9368; 
2,82398; 2,33416; 49,9384; 
2,81643; 2,33643; 49,9398; 
2,80888; 2,33869; 49,941; 
2,80135; 2,34093; 49,942; 
2,79382; 2,34315; 49,9429; 
2,78631; 2,34535; 49,9436; 
2,7788; 2,34754; 49,9441; 
2,77131; 2,34971; 49,9444; 
2,76382; 2,35186; 49,9445; 
2,75635; 2,35399; 49,9445; 
2,74889; 2,35611; 49,9443; 
2,74143; 2,35821; 49,9439; 
2,73399; 2,36029; 49,9434; 
2,72656; 2,36236; 49,9427; 
2,71913; 2,36441; 49,9418; 
2,71172; 2,36644; 49,9408; 
2,70432; 2,36846; 49,9396; 
2,69692; 2,37046; 49,9382; 
2,68954; 2,37245; 49,9367; 
2,68217; 2,37441; 49,935; 
2,6748; 2,37636; 49,9332; 
2,66745; 2,3783; 49,9312; 
2,66011; 2,38021; 49,9291; 
2,65278; 2,38212; 49,9268; 
2,64545; 2,384; 49,9243; 
2,63814; 2,38587; 49,9217; 
2,63084; 2,38772; 49,919; 
2,62355; 2,38956; 49,9161; 
2,61627; 2,39138; 49,9131; 
2,609; 2,39318; 49,9099; 
2,60173; 2,39497; 49,9066; 
2,59448; 2,39675; 49,9031; 
2,58724; 2,3985; 49,8995; 
2,58001; 2,40024; 49,8958; 
2,57279; 2,40197; 49,8919; 
2,56558; 2,40368; 49,8879; 
2,55838; 2,40537; 49,8837; 
2,55119; 2,40705; 49,8794; 
2,54401; 2,40872; 49,875; 
2,53684; 2,41036; 49,8704; 
2,52968; 2,412; 49,8657; 
2,52252; 2,41361; 49,8609; 
2,51538; 2,41521; 49,8559; 
2,50825; 2,4168; 49,8508; 
2,50114; 2,41837; 49,8456; 
2,49403; 2,41993; 49,8403; 
2,48693; 2,42147; 49,8348; 
2,47984; 2,423; 49,8292; 
2,47276; 2,42451; 49,8235; 
2,46569; 2,426; 49,8177; 
2,45863; 2,42748; 49,8117; 
2,45158; 2,42895; 49,8056; 
2,44454; 2,4304; 49,7994; 
2,43751; 2,43184; 49,7931; 
2,43049; 2,43326; 49,7866; 
2,42348; 2,43467; 49,7801; 
2,41649; 2,43606; 49,7734; 
2,4095; 2,43744; 49,7666; 
2,40252; 2,4388; 49,7597; 
2,39555; 2,44015; 49,7526; 
2,38859; 2,44149; 49,7455; 
2,38165; 2,44281; 49,7383; 
2,37471; 2,44411; 49,7309; 
2,36778; 2,4454; 49,7234; 
2,36086; 2,44668; 49,7158; 
2,35396; 2,44795; 49,7081; 
2,34706; 2,4492; 49,7003; 
2,34017; 2,45043; 49,6924; 
2,33329; 2,45165; 49,6844; 
2,32643; 2,45286; 49,6763; 
2,31957; 2,45405; 49,668; 
2,31272; 2,45523; 49,6597; 
2,30589; 2,4564; 49,6512; 
2,29906; 2,45755; 49,6427; 
2,29225; 2,45869; 49,634; 
2,28544; 2,45981; 49,6253; 
2,27864; 2,46092; 49,6164; 
2,27186; 2,46202; 49,6075; 
2,26508; 2,4631; 49,5984; 
2,25832; 2,46417; 49,5892; 
2,25156; 2,46523; 49,58; 
2,24481; 2,46627; 49,5706; 
2,23808; 2,4673; 49,5612; 
2,23135; 2,46832; 49,5516; 
2,22464; 2,46932; 49,542; 
2,21793; 2,47031; 49,5322; 
2,21124; 2,47128; 49,5224; 
2,20455; 2,47225; 49,5125; 
2,19788; 2,4732; 49,5024; 
2,19122; 2,47413; 49,4923; 
2,18456; 2,47506; 49,4821; 
2,17792; 2,47597; 49,4718; 
2,17128; 2,47686; 49,4614; 
2,16466; 2,47775; 49,4509; 
2,15805; 2,47862; 49,4403; 
2,15144; 2,47948; 49,4296; 
2,14485; 2,48032; 49,4188; 
2,13826; 2,48116; 49,408; 
2,13169; 2,48198; 49,397; 
2,12513; 2,48279; 49,386; 
2,11857; 2,48358; 49,3749; 
2,11203; 2,48436; 49,3637; 
2,1055; 2,48513; 49,3524; 
2,09898; 2,48589; 49,341; 
2,09246; 2,48664; 49,3295; 
2,08596; 2,48737; 49,318; 
2,07947; 2,48809; 49,3063; 
2,07299; 2,4888; 49,2946; 
2,06651; 2,48949; 49,2828; 
2,06005; 2,49017; 49,2709; 
2,0536; 2,49084; 49,2589; 
2,04716; 2,4915; 49,2469; 
2,04073; 2,49215; 49,2347; 
2,0343; 2,49278; 49,2225; 
2,02789; 2,4934; 49,2102; 
2,02149; 2,49401; 49,1978; 
2,0151; 2,49461; 49,1853; 
2,00872; 2,4952; 49,1728; 
2,00235; 2,49577; 49,1602; 
1,99599; 2,49633; 49,1475; 
1,98964; 2,49688; 49,1347; 
1,9833; 2,49742; 49,1218; 
1,97697; 2,49795; 49,1089; 
1,97064; 2,49846; 49,0958; 
1,96433; 2,49897; 49,0827; 
1,95803; 2,49946; 49,0696; 
1,95174; 2,49994; 49,0563; 
1,94546; 2,50041; 49,043; 
1,93919; 2,50086; 49,0296; 
1,93293; 2,50131; 49,0161; 
1,92669; 2,50174; 49,0025; 
1,92045; 2,50216; 48,9889; 
1,91422; 2,50257; 48,9752; 
1,908; 2,50297; 48,9614; 
1,90179; 2,50336; 48,9475; 
1,89559; 2,50374; 48,9336; 
1,8894; 2,5041; 48,9196; 
1,88322; 2,50445; 48,9055; 
1,87705; 2,5048; 48,8914; 
1,87089; 2,50513; 48,8771; 
1,86475; 2,50545; 48,8628; 
1,85861; 2,50576; 48,8485; 
1,85248; 2,50606; 48,834; 
1,84636; 2,50634; 48,8195; 
1,84025; 2,50662; 48,8049; 
1,83416; 2,50688; 48,7903; 
1,82807; 2,50714; 48,7756; 
1,82199; 2,50738; 48,7608; 
1,81592; 2,50761; 48,7459; 
1,80987; 2,50784; 48,731; 
1,80382; 2,50805; 48,716; 
1,79778; 2,50825; 48,7009; 
1,79175; 2,50844; 48,6858; 
1,78574; 2,50861; 48,6705; 
1,77973; 2,50878; 48,6553; 
1,77373; 2,50894; 48,6399; 
1,76775; 2,50909; 48,6245; 
1,76177; 2,50922; 48,609; 
1,75581; 2,50935; 48,5935; 
1,74985; 2,50946; 48,5779; 
1,7439; 2,50957; 48,5622; 
1,73797; 2,50966; 48,5464; 
1,73204; 2,50974; 48,5306; 
1,72613; 2,50982; 48,5147; 
1,72022; 2,50988; 48,4988; 
1,71433; 2,50993; 48,4828; 
1,70844; 2,50998; 48,4667; 
1,70256; 2,51001; 48,4505; 
1,6967; 2,51003; 48,4343; 
1,69084; 2,51004; 48,418; 
1,685; 2,51004; 48,4017; 
1,67917; 2,51004; 48,3853; 
1,67334; 2,51002; 48,3688; 
1,66753; 2,50999; 48,3523; 
1,66172; 2,50995; 48,3357; 
1,65593; 2,5099; 48,319; 
1,65014; 2,50984; 48,3023; 
1,64437; 2,50977; 48,2855; 
1,63861; 2,5097; 48,2687; 
1,63285; 2,50961; 48,2518; 
1,62711; 2,50951; 48,2348; 
1,62138; 2,5094; 48,2178; 
1,61565; 2,50929; 48,2007; 
1,60994; 2,50916; 48,1835; 
1,60424; 2,50902; 48,1663; 
1,59854; 2,50887; 48,149; 
1,59286; 2,50872; 48,1316; 
1,58719; 2,50855; 48,1142; 
1,58152; 2,50838; 48,0968; 
1,57587; 2,50819; 48,0792; 
1,57023; 2,508; 48,0616; 
1,5646; 2,50779; 48,044; 
1,55897; 2,50758; 48,0263; 
1,55336; 2,50736; 48,0085; 
1,54776; 2,50712; 47,9907; 
1,54217; 2,50688; 47,9728; 
1,53659; 2,50663; 47,9548; 
1,53102; 2,50637; 47,9368; 
1,52545; 2,5061; 47,9187; 
1,5199; 2,50582; 47,9006; 
1,51436; 2,50553; 47,8824; 
1,50883; 2,50524; 47,8642; 
1,50331; 2,50493; 47,8459; 
1,4978; 2,50462; 47,8275; 
1,4923; 2,50429; 47,8091; 
1,48681; 2,50396; 47,7906; 
1,48133; 2,50361; 47,772; 
1,47586; 2,50326; 47,7534; 
1,4704; 2,5029; 47,7348; 
1,46495; 2,50253; 47,716; 
1,45951; 2,50215; 47,6973; 
1,45408; 2,50176; 47,6784; 
1,44866; 2,50137; 47,6595; 
1,44325; 2,50096; 47,6406; 
1,43785; 2,50055; 47,6216; 
1,43246; 2,50013; 47,6025; 
1,42708; 2,49969; 47,5834; 
1,42171; 2,49925; 47,5642; 
1,41635; 2,4988; 47,545; 
1,411; 2,49835; 47,5257; 
1,40566; 2,49788; 47,5063; 
1,40033; 2,4974; 47,4869; 
1,39502; 2,49692; 47,4674; 
1,38971; 2,49643; 47,4479; 
1,38441; 2,49593; 47,4283; 
1,37912; 2,49542; 47,4087; 
1,37384; 2,4949; 47,389; 
1,36857; 2,49437; 47,3693; 
1,36332; 2,49384; 47,3495; 
1,35807; 2,4933; 47,3296; 
1,35283; 2,49274; 47,3097; 
1,3476; 2,49218; 47,2897; 
1,34239; 2,49162; 47,2697; 
1,33718; 2,49104; 47,2496; 
1,33198; 2,49045; 47,2295; 
1,32679; 2,48986; 47,2093; 
1,32162; 2,48926; 47,189; 
1,31645; 2,48865; 47,1687; 
1,31129; 2,48803; 47,1483; 
1,30615; 2,48741; 47,1279; 
1,30101; 2,48677; 47,1075; 
1,29588; 2,48613; 47,0869; 
1,29077; 2,48548; 47,0663; 
1,28566; 2,48482; 47,0457; 
1,28057; 2,48415; 47,025; 
1,27548; 2,48348; 47,0043; 
1,27041; 2,4828; 46,9835; 
1,26534; 2,48211; 46,9626; 
1,26028; 2,48141; 46,9417; 
1,25524; 2,4807; 46,9207; 
1,2502; 2,47999; 46,8997; 
1,24518; 2,47927; 46,8786; 
1,24016; 2,47854; 46,8575; 
1,23516; 2,4778; 46,8363; 
1,23016; 2,47706; 46,8151; 
1,22518; 2,4763; 46,7938; 
1,2202; 2,47554; 46,7725; 
1,21524; 2,47478; 46,7511; 
1,21029; 2,474; 46,7296; 
1,20534; 2,47322; 46,7081; 
1,20041; 2,47242; 46,6865; 
1,19548; 2,47163; 46,6649; 
1,19057; 2,47082; 46,6433; 
1,18567; 2,47001; 46,6215; 
1,18077; 2,46918; 46,5998; 
1,17589; 2,46836; 46,5779; 
1,17102; 2,46752; 46,556; 
1,16615; 2,46668; 46,5341; 
1,1613; 2,46582; 46,5121; 
1,15646; 2,46497; 46,4901; 
1,15162; 2,4641; 46,468; 
1,1468; 2,46323; 46,4458; 
1,14199; 2,46235; 46,4236; 
1,13719; 2,46146; 46,4014; 
1,13239; 2,46056; 46,3791; 
1,12761; 2,45966; 46,3567; 
1,12284; 2,45875; 46,3343; 
1,11808; 2,45783; 46,3118; 
1,11333; 2,45691; 46,2893; 
1,10858; 2,45598; 46,2667; 
1,10385; 2,45504; 46,2441; 
1,09913; 2,45409; 46,2214; 
1,09442; 2,45314; 46,1986; 
1,08972; 2,45218; 46,1759; 
1,08503; 2,45122; 46,153; 
1,08035; 2,45024; 46,1301; 
1,07567; 2,44926; 46,1072; 
1,07101; 2,44827; 46,0842; 
1,06636; 2,44728; 46,0611; 
1,06172; 2,44628; 46,038; 
1,05709; 2,44527; 46,0148; 
1,05247; 2,44425; 45,9916; 
1,04786; 2,44323; 45,9684; 
1,04326; 2,4422; 45,945; 
1,03867; 2,44117; 45,9217; 
1,03409; 2,44012; 45,8982; 
1,02952; 2,43907; 45,8748; 
1,02496; 2,43802; 45,8512; 
1,02041; 2,43695; 45,8277; 
1,01587; 2,43588; 45,804; 
1,01134; 2,43481; 45,7803; 
1,00682; 2,43373; 45,7566; 
1,00232; 2,43264; 45,7328; 
0,997817; 2,43154; 45,7089; 
0,993328; 2,43044; 45,685; 
0,988849; 2,42933; 45,6611; 
0,984381; 2,42821; 45,6371; 
0,979922; 2,42709; 45,613; 
0,975474; 2,42596; 45,5889; 
0,971036; 2,42482; 45,5647; 
0,966608; 2,42368; 45,5405; 
0,96219; 2,42253; 45,5163; 
0,957782; 2,42138; 45,4919; 
0,953384; 2,42022; 45,4676; 
0,948996; 2,41905; 45,4431; 
0,944619; 2,41788; 45,4186; 
0,940252; 2,4167; 45,3941; 
0,935894; 2,41551; 45,3695; 
0,931547; 2,41432; 45,3449; 
0,92721; 2,41312; 45,3202; 
0,922883; 2,41191; 45,2954; 
0,918567; 2,4107; 45,2706; 
0,91426; 2,40948; 45,2458; 
0,909963; 2,40826; 45,2209; 
0,905677; 2,40703; 45,1959; 
0,901401; 2,40579; 45,1709; 
0,897135; 2,40455; 45,1459; 
0,892879; 2,4033; 45,1207; 
0,888633; 2,40205; 45,0956; 
0,884397; 2,40079; 45,0703; 
0,880171; 2,39952; 45,0451; 
0,875956; 2,39825; 45,0197; 
0,87175; 2,39697; 44,9944; 
0,867555; 2,39568; 44,9689; 
0,86337; 2,39439; 44,9434; 
0,859194; 2,3931; 44,9179; 
0,85503; 2,39179; 44,8923; 
0,850875; 2,39049; 44,8667; 
0,84673; 2,38917; 44,841; 
0,842595; 2,38785; 44,8152; 
0,838471; 2,38652; 44,7894; 
0,834356; 2,38519; 44,7635; 
0,830252; 2,38386; 44,7376; 
0,826158; 2,38251; 44,7117; 
0,822074; 2,38116; 44,6856; 
0,818; 2,37981; 44,6596; 
0,813936; 2,37845; 44,6334; 
0,809883; 2,37708; 44,6073; 
0,805839; 2,37571; 44,581; 
0,801806; 2,37433; 44,5547; 
0,797782; 2,37295; 44,5284; 
0,793769; 2,37156; 44,502; 
0,789766; 2,37016; 44,4756; 
0,785773; 2,36876; 44,4491; 
0,781791; 2,36736; 44,4225; 
0,777818; 2,36595; 44,3959; 
0,773855; 2,36453; 44,3692; 
0,769903; 2,36311; 44,3425; 
0,76596; 2,36168; 44,3157; 
0,762028; 2,36025; 44,2889; 
0,758106; 2,35881; 44,262; 
0,754194; 2,35736; 44,2351; 
0,750292; 2,35592; 44,2081; 
0,746401; 2,35446; 44,1811; 
0,742519; 2,353; 44,154; 
0,738647; 2,35153; 44,1268; 
0,734786; 2,35006; 44,0996; 
0,730935; 2,34859; 44,0724; 
0,727094; 2,34711; 44,0451; 
0,723263; 2,34562; 44,0177; 
0,719442; 2,34413; 43,9903; 
0,715631; 2,34263; 43,9628; 
0,71183; 2,34113; 43,9353; 
0,70804; 2,33962; 43,9077; 
0,704259; 2,33811; 43,8801; 
0,700489; 2,33659; 43,8524; 
0,696729; 2,33507; 43,8246; 
0,692979; 2,33354; 43,7968; 
0,689239; 2,332; 43,769; 
0,685509; 2,33047; 43,7411; 
0,681789; 2,32892; 43,7131; 
0,67808; 2,32737; 43,6851; 
0,67438; 2,32582; 43,657; 
0,670691; 2,32426; 43,6289; 
0,667011; 2,3227; 43,6007; 
0,663342; 2,32113; 43,5725; 
0,659683; 2,31955; 43,5442; 
0,656034; 2,31798; 43,5158; 
0,652396; 2,31639; 43,4874; 
0,648767; 2,3148; 43,4589; 
0,645149; 2,31321; 43,4304; 
0,64154; 2,31161; 43,4019; 
0,637942; 2,31001; 43,3732; 
0,634354; 2,3084; 43,3445; 
0,630776; 2,30679; 43,3158; 
0,627208; 2,30517; 43,287; 
0,62365; 2,30355; 43,2582; 
0,620102; 2,30192; 43,2293; 
0,616565; 2,30029; 43,2003; 
0,613037; 2,29865; 43,1713; 
0,60952; 2,29701; 43,1422; 
0,606013; 2,29537; 43,1131; 
0,602516; 2,29372; 43,0839; 
0,599029; 2,29206; 43,0547; 
0,595552; 2,2904; 43,0254; 
0,592085; 2,28874; 42,996; 
0,588629; 2,28707; 42,9666; 
0,585182; 2,28539; 42,9371; 
0,581746; 2,28371; 42,9076; 
0,578319; 2,28203; 42,878; 
0,574903; 2,28034; 42,8484; 
0,571497; 2,27865; 42,8187; 
0,568101; 2,27696; 42,7889; 
0,564716; 2,27525; 42,7591; 
0,56134; 2,27355; 42,7293; 
0,557974; 2,27184; 42,6994; 
0,554619; 2,27012; 42,6694; 
0,551274; 2,26841; 42,6393; 
0,547939; 2,26668; 42,6092; 
0,544613; 2,26496; 42,5791; 
0,541299; 2,26322; 42,5489; 
0,537994; 2,26149; 42,5186; 
0,534699; 2,25975; 42,4883; 
0,531414; 2,258; 42,4579; 
0,52814; 2,25625; 42,4275; 
0,524876; 2,2545; 42,397; 
0,521621; 2,25274; 42,3664; 
0,518377; 2,25098; 42,3358; 
0,515143; 2,24921; 42,3052; 
0,51192; 2,24744; 42,2744; 
0,508706; 2,24567; 42,2436; 
0,505502; 2,24389; 42,2128; 
0,502309; 2,24211; 42,1819; 
0,499125; 2,24032; 42,1509; 
0,495952; 2,23853; 42,1199; 
0,492789; 2,23673; 42,0888; 
0,489636; 2,23493; 42,0577; 
0,486493; 2,23313; 42,0265; 
0,48336; 2,23132; 41,9952; 
0,480237; 2,22951; 41,9639; 
0,477125; 2,22769; 41,9325; 
0,474022; 2,22587; 41,9011; 
0,47093; 2,22405; 41,8696; 
0,467848; 2,22222; 41,8381; 
0,464776; 2,22039; 41,8065; 
0,461714; 2,21855; 41,7748; 
0,458662; 2,21671; 41,7431; 
0,45562; 2,21487; 41,7113; 
0,452589; 2,21302; 41,6794; 
0,449567; 2,21117; 41,6475; 
0,446556; 2,20931; 41,6155; 
0,443555; 2,20745; 41,5835; 
0,440564; 2,20559; 41,5514; 
0,437583; 2,20372; 41,5193; 
0,434612; 2,20185; 41,4871; 
0,431651; 2,19998; 41,4548; 
0,4287; 2,1981; 41,4225; 
0,42576; 2,19622; 41,3901; 
0,422829; 2,19433; 41,3576; 
0,419909; 2,19244; 41,3251; 
0,416999; 2,19055; 41,2925; 
0,414099; 2,18865; 41,2599; 
0,411209; 2,18675; 41,2272; 
0,408329; 2,18485; 41,1944; 
0,40546; 2,18294; 41,1616; 
0,4026; 2,18102; 41,1287; 
0,399751; 2,17911; 41,0958; 
0,396911; 2,17719; 41,0628; 
0,394082; 2,17527; 41,0297; 
0,391263; 2,17334; 40,9966; 
0,388454; 2,17141; 40,9634; 
0,385655; 2,16948; 40,9301; 
0,382866; 2,16754; 40,8968; 
0,380088; 2,1656; 40,8634; 
0,377319; 2,16366; 40,83; 
0,374561; 2,16171; 40,7965; 
0,371813; 2,15976; 40,7629; 
0,369075; 2,1578; 40,7293; 
0,366347; 2,15584; 40,6956; 
0,363629; 2,15388; 40,6619; 
0,360921; 2,15192; 40,628; 
0,358223; 2,14995; 40,5942; 
0,355536; 2,14798; 40,5602; 
0,352858; 2,146; 40,5262; 
0,350191; 2,14402; 40,4921; 
0,347534; 2,14204; 40,458; 
0,344887; 2,14006; 40,4238; 
0,34225; 2,13807; 40,3895; 
0,339623; 2,13608; 40,3552; 
0,337006; 2,13408; 40,3208; 
0,3344; 2,13208; 40,2864; 
0,331803; 2,13008; 40,2518; 
0,329217; 2,12808; 40,2172; 
0,326641; 2,12607; 40,1826; 
0,324075; 2,12406; 40,1479; 
